hour,med,trauma
00:00-00:59,8.8,6.7
01:00-01:59,8.8,6.7
02:00-02:59,8.8,6.7
03:00-03:59,8.8,6.7
04:00-04:59,8.8,6.7
05:00-05:59,8.8,6.7
06:00-06:59,8.8,6.7
07:00-07:59,8.8,6.7
08:00-08:59,8.8,6.7
09:00-09:59,8.8,6.7
10:00-10:59,8.8,6.7
11:00-11:59,8.8,6.7
12:00-12:59,8.8,6.7
13:00-13:59,8.8,6.7
14:00-14:59,8.8,6.7
15:00-15:59,8.8,6.7
16:00-16:59,8.8,6.7
17:00-17:59,8.8,6.7
18:00-18:59,8.8,6.7
19:00-19:59,8.8,6.7
20:00-20:59,8.8,6.7
21:00-21:59,8.8,6.7
22:00-22:59,8.8,6.7
23:00-23:59,8.8,6.7
